Field	Time	TopLeft:X	TopLeft:Y	TopLeft:Z	TopRight:X	TopRight:Y	TopRight:Z	BottomLeft:X	BottomLeft:Y	BottomLeft:Z	BottomRight:X	BottomRight:Y	BottomRight:Z	Brow:X	Brow:Y	Brow:Z	Tip:X	Tip:Y	Tip:Z	StickTopLeft:X	StickTopLeft:Y	StickTopLeft:Z	StickTopRight:X	StickTopRight:Y	StickTopRight:Z	StickBottomLeft:X	StickBottomLeft:Y	StickBottomLeft:Z	StickBottomRight:X	StickBottomRight:Y	StickBottomRight:Z		
362	0	-35.581863	-341.082428	1007.593018	20.549368	-344.961670	1010.770813	-55.167873	-313.534393	963.378296	-1.341733	-317.404358	966.206055	7.109446	-253.230484	865.674011	158.758957	-361.022278	1195.186646	174.482834	-380.981659	1171.124390	116.289589	-321.768616	1203.178833	171.740982	-394.452698	1121.412231	114.702057	-333.271362	1154.353516			
363	0	-35.582958	-341.082397	1007.592102	20.548206	-344.961975	1010.770081	-55.168930	-313.534454	963.377197	-1.342691	-317.404510	966.205322	7.109019	-253.230423	865.673279	158.834747	-360.966034	1195.037842	174.533249	-380.933838	1170.983398	116.377838	-321.704346	1203.037109	171.736450	-394.416412	1121.305664	114.734116	-333.221741	1154.228516			
364	0	-35.584045	-341.082336	1007.591125	20.547054	-344.962219	1010.769470	-55.169968	-313.534546	963.376099	-1.343634	-317.404602	966.204529	7.108602	-253.230362	865.672668	158.859726	-360.953156	1194.910278	174.544464	-380.921295	1170.860352	116.411018	-321.687592	1202.915283	171.718140	-394.396637	1121.207031	114.737480	-333.200714	1154.116333			
365	0	-35.585110	-341.082306	1007.590271	20.545919	-344.962433	1010.768921	-55.170994	-313.534607	963.375000	-1.344563	-317.404694	966.203735	7.108194	-253.230301	865.671997	158.831863	-360.983093	1194.805054	174.514877	-380.943604	1170.756348	116.386856	-321.717773	1202.814209	171.685425	-394.393066	1121.116455	114.710922	-333.208038	1154.016846			
366	0	-35.586155	-341.082245	1007.589478	20.544802	-344.962616	1010.768188	-55.172005	-313.534668	963.373901	-1.345477	-317.404785	966.202942	7.107795	-253.230209	865.671265	158.750687	-361.054474	1194.722412	174.444107	-380.999451	1170.671753	116.304878	-321.793274	1202.734497	171.638199	-394.405243	1121.034302	114.654160	-333.242706	1153.930664			
367	0	-35.587193	-341.082123	1007.588501	20.543694	-344.962830	1010.767578	-55.172997	-313.534729	963.372742	-1.346377	-317.404877	966.202148	7.107405	-253.230148	865.670593	158.617416	-361.164795	1194.662964	174.333145	-381.086975	1170.606812	116.166428	-321.911591	1202.675049	171.576752	-394.432312	1120.960815	114.567856	-333.303253	1153.857666			
368	0	-35.588207	-341.082031	1007.587524	20.542603	-344.963074	1010.766846	-55.173969	-313.534760	963.371704	-1.347261	-317.404938	966.201355	7.107025	-253.230072	865.669922	158.434921	-361.310852	1194.625366	174.184097	-381.203430	1170.561157	115.974579	-322.069092	1202.635620	171.501862	-394.473145	1120.895996	114.453598	-333.387451	1153.797241			
369	0	-35.589211	-341.081909	1007.586609	20.541527	-344.963257	1010.766296	-55.174934	-313.534790	963.370483	-1.348131	-317.404999	966.200500	7.106653	-253.229980	865.669189	158.207565	-361.488464	1194.608521	174.000381	-381.345642	1170.533691	115.734070	-322.261261	1202.614624	171.414734	-394.526306	1120.838989	114.313828	-333.492828	1153.748657			
370	0	-35.590199	-341.081787	1007.585754	20.540464	-344.963440	1010.765564	-55.175880	-313.534821	963.369446	-1.348986	-317.405060	966.199768	7.106292	-253.229858	865.668396	157.941071	-361.692932	1194.610352	173.786423	-381.509644	1170.522461	115.451111	-322.482941	1202.609985	171.316940	-394.590179	1120.789673	114.151787	-333.616180	1153.710571			
371	0	-35.591171	-341.081665	1007.584839	20.539417	-344.963593	1010.764832	-55.176815	-313.534821	963.368347	-1.349826	-317.405060	966.198975	7.105939	-253.229736	865.667725	157.642380	-361.918884	1194.628296	173.547501	-381.691193	1170.525513	115.133179	-322.728180	1202.619385	171.210419	-394.662872	1120.746582	113.971397	-333.754089	1153.682129			
372	0	-35.592125	-341.081543	1007.583862	20.538383	-344.963715	1010.764099	-55.177727	-313.534821	963.367249	-1.350652	-317.405121	966.198120	7.105597	-253.229645	865.666992	157.319305	-362.160492	1194.659180	173.289764	-381.885590	1170.540405	114.788826	-322.990631	1202.640259	171.097427	-394.742493	1120.709351	113.777115	-333.902893	1153.661133			
373	0	-35.593063	-341.081390	1007.583008	20.537367	-344.963867	1010.763550	-55.178627	-313.534790	963.366089	-1.351462	-317.405121	966.197327	7.105263	-253.229523	865.666199	156.980469	-362.411682	1194.699951	173.019760	-382.087860	1170.564331	114.427330	-323.263397	1202.669434	170.980286	-394.826813	1120.676392	113.573837	-334.058594	1153.646240			
374	0	-35.593979	-341.081207	1007.582092	20.536367	-344.963989	1010.762695	-55.179508	-313.534760	963.364929	-1.352257	-317.405151	966.196533	7.104940	-253.229385	865.665405	156.634872	-362.666046	1194.746704	172.744537	-382.292999	1170.593994	114.058479	-323.539673	1202.703735	170.861649	-394.913696	1120.646606	113.366722	-334.217102	1153.635376			
375	0	-35.594887	-341.081024	1007.581116	20.535378	-344.964111	1010.761963	-55.180374	-313.534729	963.363892	-1.353036	-317.405151	966.195679	7.104625	-253.229233	865.664734	156.291687	-362.917297	1194.796143	172.471207	-382.495941	1170.626099	113.692268	-323.812408	1202.739868	170.744049	-395.001068	1120.618530	113.161049	-334.374390	1153.626831			
376	0	-35.595779	-341.080811	1007.580139	20.534407	-344.964233	1010.761230	-55.181225	-313.534668	963.362671	-1.353801	-317.405151	966.194885	7.104321	-253.229111	865.663940	155.960037	-363.159302	1194.843994	172.206833	-382.691711	1170.657593	113.338570	-324.074677	1202.774536	170.630096	-395.086731	1120.590942	112.962051	-334.526550	1153.618164			
377	0	-35.596645	-341.080597	1007.579224	20.533449	-344.964355	1010.760559	-55.182060	-313.534576	963.361633	-1.354550	-317.405151	966.194092	7.104025	-253.228958	865.663086	155.648682	-363.386108	1194.887207	171.958206	-382.875580	1170.685425	113.006897	-324.320068	1202.804443	170.522324	-395.168762	1120.562256	112.774757	-334.669678	1153.608032			
378	0	-35.597507	-341.080353	1007.578247	20.532509	-344.964447	1010.759827	-55.182873	-313.534515	963.360413	-1.355284	-317.405121	966.193176	7.103740	-253.228821	865.662354	155.365753	-363.592224	1194.921875	171.731674	-383.043274	1170.706299	112.706093	-324.542480	1202.827148	170.423035	-395.245239	1120.531494	112.603905	-334.800415	1153.594360			
379	0	-35.598347	-341.080139	1007.577271	20.531584	-344.964539	1010.759094	-55.183674	-313.534424	963.359375	-1.356002	-317.405121	966.192383	7.103464	-253.228668	865.661560	155.118591	-363.772827	1194.944946	171.532944	-383.190887	1170.717529	112.444099	-324.736511	1202.839355	170.334305	-395.314545	1120.497070	112.453682	-334.915680	1153.575684			
380	0	-35.599167	-341.079895	1007.576355	20.530672	-344.964600	1010.758301	-55.184460	-313.534332	963.358215	-1.356705	-317.405060	966.191589	7.103197	-253.228485	865.660706	154.913467	-363.923737	1194.954102	171.366898	-383.315094	1170.716797	112.227737	-324.897491	1202.838989	170.257996	-395.375244	1120.458130	112.327751	-335.012695	1153.550293			
381	0	-35.599972	-341.079590	1007.575378	20.529779	-344.964661	1010.757568	-55.185230	-313.534210	963.357117	-1.357393	-317.405060	966.190674	7.102941	-253.228302	865.659912	154.755508	-364.041473	1194.947021	171.237534	-383.413177	1170.702148	112.062469	-325.021729	1202.824341	170.195572	-395.426239	1120.413696	112.229042	-335.089508	1153.517090			
382	0	-35.600761	-341.079315	1007.574463	20.528900	-344.964722	1010.756714	-55.185982	-313.534088	963.355957	-1.358065	-317.404999	966.189880	7.102694	-253.228134	865.659119	154.648376	-364.123657	1194.921753	171.147751	-383.483215	1170.671875	111.952286	-325.106567	1202.793823	170.148056	-395.466675	1120.363037	112.159691	-335.144470	1153.475464			
383	0	-35.601536	-341.079041	1007.573486	20.528036	-344.964752	1010.756042	-55.186714	-313.533936	963.354797	-1.358721	-317.404938	966.189087	7.102457	-253.227921	865.658203	154.594376	-364.168762	1194.877319	171.099289	-383.524017	1170.625244	111.899582	-325.150269	1202.746582	170.116165	-395.496033	1120.305420	112.120995	-335.176697	1153.424561			
384	0	-35.602291	-341.078735	1007.572510	20.527187	-344.964752	1010.755188	-55.187435	-313.533752	963.353699	-1.359362	-317.404846	966.188171	7.102230	-253.227737	865.657410	154.594208	-364.176270	1194.813232	171.092804	-383.535309	1170.561279	111.905075	-325.152527	1202.682251	170.100113	-395.514191	1120.240845	112.113380	-335.186066	1153.363892			
385	0	-35.603027	-341.078369	1007.571594	20.526358	-344.964783	1010.754333	-55.188133	-313.533569	963.352478	-1.359987	-317.404785	966.187378	7.102012	-253.227539	865.656555	154.647018	-364.146851	1194.729858	171.127625	-383.517456	1170.480469	111.967758	-325.113953	1202.601074	170.099625	-395.521179	1120.168945	112.136337	-335.172852	1153.293823			
386	0	-35.603752	-341.078033	1007.570618	20.525541	-344.964783	1010.753662	-55.188820	-313.533386	963.351440	-1.360596	-317.404694	966.186523	7.101804	-253.227325	865.655640	154.750427	-364.082153	1194.627441	171.201904	-383.471802	1170.383179	112.084946	-325.036499	1202.503540	170.114075	-395.517700	1120.089722	112.188484	-335.138275	1153.214478			
387	0	-35.604454	-341.077698	1007.569641	20.524738	-344.964752	1010.752808	-55.189487	-313.533203	963.350220	-1.361190	-317.404572	966.185608	7.101606	-253.227112	865.654846	154.900528	-363.984833	1194.507446	171.312637	-383.400543	1170.270386	112.252380	-324.923157	1202.390991	170.142303	-395.504547	1120.003662	112.267593	-335.083954	1153.126343			
388	0	-35.605145	-341.077332	1007.568604	20.523956	-344.964752	1010.751953	-55.190140	-313.533020	963.349121	-1.361767	-317.404419	966.184814	7.101418	-253.226883	865.653992	155.092026	-363.858429	1194.371948	171.455765	-383.306458	1170.143677	112.464272	-324.778076	1202.265015	170.182861	-395.482819	1119.911255	112.370644	-335.012329	1153.030396			
389	0	-35.605816	-341.076935	1007.567627	20.523188	-344.964691	1010.751099	-55.190773	-313.532806	963.348022	-1.362329	-317.404297	966.183960	7.101240	-253.226639	865.653015	155.318497	-363.707611	1194.222534	171.626312	-383.193115	1170.005005	112.713524	-324.606232	1202.127563	170.233841	-395.454010	1119.813232	112.493927	-334.926086	1152.927612			
390	0	-35.606464	-341.076538	1007.566711	20.522436	-344.964661	1010.750305	-55.191387	-313.532562	963.346863	-1.362875	-317.404175	966.183044	7.101071	-253.226425	865.652161	155.572433	-363.537506	1194.062622	171.818451	-383.064697	1169.856323	112.991974	-324.413574	1201.981079	170.293137	-395.419800	1119.710083	112.633141	-334.828644	1152.819336			
391	0	-35.607101	-341.076141	1007.565735	20.521698	-344.964600	1010.749451	-55.191986	-313.532288	963.345703	-1.363404	-317.404022	966.182251	7.100913	-253.226196	865.651306	155.845474	-363.354126	1193.894653	172.025726	-382.925842	1169.700439	113.290581	-324.206543	1201.828247	170.358337	-395.382141	1119.603027	112.783546	-334.723663	1152.707153			
392	0	-35.607723	-341.075684	1007.564758	20.520979	-344.964508	1010.748596	-55.192566	-313.532013	963.344543	-1.363918	-317.403870	966.181396	7.100765	-253.225922	865.650330	156.128830	-363.163696	1193.721924	172.241302	-382.781525	1169.539795	113.599747	-323.992218	1201.671753	170.426941	-395.342957	1119.493164	112.940102	-334.614960	1152.592285			
393	0	-35.608326	-341.075256	1007.563721	20.520275	-344.964447	1010.747803	-55.193134	-313.531769	963.343445	-1.364416	-317.403748	966.180481	7.100626	-253.225647	865.649475	156.413330	-362.972992	1193.547607	172.458115	-382.637115	1169.377563	113.909584	-323.778107	1201.514648	170.496262	-395.304443	1119.381348	113.097610	-334.506744	1152.476685			
394	0	-35.608906	-341.074829	1007.562744	20.519588	-344.964355	1010.746948	-55.193680	-313.531464	963.342224	-1.364897	-317.403564	966.179626	7.100497	-253.225388	865.648499	156.689880	-362.788788	1193.375366	172.669052	-382.497833	1169.216431	114.210289	-323.571503	1201.359863	170.563675	-395.268738	1119.268799	113.250893	-334.403168	1152.361694			
395	0	-35.609478	-341.074310	1007.561829	20.518917	-344.964203	1010.745972	-55.194214	-313.531128	963.341125	-1.365363	-317.403381	966.178772	7.100379	-253.225113	865.647583	156.949677	-362.617859	1193.208130	172.867310	-382.369110	1169.059082	114.492340	-323.379913	1201.210327	170.626633	-395.238007	1119.156494	113.394936	-334.308167	1152.249268			
396	0	-35.610020	-341.073853	1007.560730	20.518263	-344.964081	1010.745178	-55.194725	-313.530823	963.339905	-1.365812	-317.403198	966.177856	7.100270	-253.224854	865.646667	157.184448	-362.466614	1193.048828	173.046432	-382.256012	1168.907837	114.746925	-323.210327	1201.068726	170.682709	-395.214386	1119.045532	113.525085	-334.225769	1152.140381			
397	0	-35.610558	-341.073364	1007.559753	20.517626	-344.963959	1010.744324	-55.195221	-313.530518	963.338867	-1.366245	-317.402985	966.177002	7.100172	-253.224548	865.645630	157.386795	-362.341064	1192.900146	173.200638	-382.163269	1168.765259	114.966118	-323.069336	1200.937378	170.729721	-395.199677	1118.936768	113.637108	-334.159515	1152.036865			
398	0	-35.611069	-341.072815	1007.558838	20.517004	-344.963806	1010.743408	-55.195702	-313.530182	963.337708	-1.366661	-317.402771	966.176147	7.100083	-253.224289	865.644775	157.550293	-362.246704	1192.764648	173.324860	-382.095184	1168.633301	115.143173	-322.962646	1200.818359	170.765762	-395.195709	1118.831177	113.727417	-334.112610	1151.939575			
399	0	-35.611561	-341.072327	1007.557739	20.516401	-344.963684	1010.742432	-55.196163	-313.529785	963.336548	-1.367061	-317.402527	966.175232	7.100005	-253.223953	865.643799	157.669846	-362.187988	1192.643677	173.415100	-382.055420	1168.513428	115.272728	-322.895081	1200.713379	170.789261	-395.203979	1118.729248	113.793144	-334.087738	1151.849609			
400	0	-35.612041	-341.071747	1007.556824	20.515810	-344.963501	1010.741577	-55.196606	-313.529419	963.335388	-1.367445	-317.402344	966.174377	7.099936	-253.223663	865.642761	157.741760	-362.168488	1192.538452	173.468369	-382.046844	1168.406616	115.351006	-322.870361	1200.623535	170.799011	-395.225586	1118.631348	113.832191	-334.086884	1151.767578			
401	0	-35.612503	-341.071228	1007.555725	20.515242	-344.963318	1010.740784	-55.197025	-313.529053	963.334290	-1.367813	-317.402100	966.173523	7.099877	-253.223358	865.641846	157.763870	-362.190765	1192.450073	173.482895	-382.071503	1168.313354	115.375854	-322.891022	1200.549072	170.794357	-395.261414	1118.538208	113.843369	-334.111542	1151.693970			
402	0	-35.612949	-341.070618	1007.554749	20.514687	-344.963135	1010.739807	-55.197441	-313.528625	963.333130	-1.368164	-317.401794	966.172607	7.099830	-253.223038	865.640869	157.735565	-362.255951	1192.378418	173.458084	-382.130432	1168.234253	115.346886	-322.958130	1200.490845	170.774918	-395.311981	1118.449707	113.826347	-334.162292	1151.628540			
403	0	-35.613369	-341.070038	1007.553833	20.514147	-344.962891	1010.738831	-55.197826	-313.528198	963.331909	-1.368499	-317.401550	966.171753	7.099791	-253.222702	865.639832	157.657944	-362.364166	1192.322998	173.394638	-382.223877	1168.168457	115.265442	-323.071442	1200.447754	170.740936	-395.377319	1118.365601	113.781769	-334.239166	1151.571411			
404	0	-35.613777	-341.069427	1007.552734	20.513628	-344.962677	1010.738037	-55.198204	-313.527802	963.330811	-1.368817	-317.401276	966.170898	7.099762	-253.222382	865.638855	157.533539	-362.514130	1192.282837	173.294403	-382.350891	1168.115112	115.134575	-323.229309	1200.419189	170.692947	-395.457153	1118.285889	113.711105	-334.341248	1151.522095			
405	0	-35.614166	-341.068817	1007.551819	20.513123	-344.962433	1010.736938	-55.198559	-313.527344	963.329651	-1.369118	-317.401001	966.169983	7.099745	-253.222015	865.637756	157.366516	-362.703308	1192.256348	173.160492	-382.509644	1168.073242	114.958878	-323.428711	1200.403687	170.632065	-395.550720	1118.210327	113.616676	-334.467010	1151.479736			
406	0	-35.614540	-341.068176	1007.550720	20.512636	-344.962219	1010.736084	-55.198895	-313.526886	963.328552	-1.369403	-317.400726	966.169128	7.099737	-253.221695	865.636841	157.162231	-362.928009	1192.241699	172.996979	-382.697418	1168.041260	114.744415	-323.665405	1200.399536	170.559692	-395.657104	1118.137817	113.501587	-334.614227	1151.443237			
407	0	-35.614891	-341.067535	1007.549622	20.512165	-344.961945	1010.735168	-55.199215	-313.526428	963.327332	-1.369672	-317.400391	966.168213	7.099739	-253.221298	865.635803	156.927368	-363.183472	1192.236450	172.808868	-382.910583	1168.016724	114.498497	-323.933929	1200.404175	170.477646	-395.774719	1118.068359	113.369568	-334.779907	1151.411743			
408	0	-35.615227	-341.066864	1007.548706	20.511715	-344.961670	1010.734192	-55.199516	-313.525909	963.326294	-1.369924	-317.400055	966.167297	7.099751	-253.220947	865.634766	156.669434	-363.464020	1192.237793	172.601990	-383.144745	1167.997559	114.229362	-324.227905	1200.415405	170.388016	-395.901886	1118.000488	113.224899	-334.960724	1151.383911			
409	0	-35.615543	-341.066193	1007.547607	20.511276	-344.961365	1010.733276	-55.199802	-313.525452	963.325134	-1.370159	-317.399780	966.166443	7.099774	-253.220581	865.633728	156.396729	-363.763306	1192.242920	172.382629	-383.394989	1167.981567	113.946014	-324.540131	1200.430420	170.293137	-396.036560	1117.933838	113.072281	-335.152771	1151.358032			
410	0	-35.615841	-341.065491	1007.546692	20.510860	-344.961090	1010.732300	-55.200066	-313.524933	963.323975	-1.370377	-317.399445	966.165466	7.099806	-253.220200	865.632629	156.117950	-364.074219	1192.249023	172.157547	-383.655884	1167.966187	113.657875	-324.863007	1200.446411	170.195511	-396.176605	1117.867310	112.916649	-335.351868	1151.332642			
411	0	-35.616127	-341.064789	1007.545593	20.510460	-344.960785	1010.731323	-55.200317	-313.524384	963.322876	-1.370579	-317.399048	966.164673	7.099849	-253.219818	865.631653	155.841934	-364.389557	1192.253052	171.933594	-383.921692	1167.948730	113.374512	-325.188507	1200.460815	170.097672	-396.319519	1117.800293	112.763000	-335.553528	1151.306274			
